Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,22,VAN,NBA,PG,82,3190,94%,6%,,,,-6.4,-2.0,167,56,25,48,,13,,1425,48,6,35
2001-02,23,SAC,NBA,PG,80,2659,78%,22%,,,,+7.3,-1.9,80,36,18,49,,13,,893,74,19,54
2002-03,24,SAC,NBA,PG,55,1835,87%,13%,,,,+8.9,+4.2,71,40,16,45,,12,,611,55,13,32
2003-04,25,SAC,NBA,PG,82,2980,100%,,,,,+5.9,+1.6,110,40,25,57,,16,,982,110,23,64
2004-05,26,SAC,NBA,PG,80,3084,98%,2%,,,,+2.8,+1.6,122,60,21,76,,15,,1184,145,31,34
2005-06,27,SAC,NBA,PG,82,3167,100%,,,,,+2.2,+2.6,128,50,21,64,,14,,956,118,25,37
2006-07,28,SAC,NBA,PG,82,2784,100%,,,,,-1.2,+2.4,106,62,29,71,,12,,867,102,22,28
2007-08,29,TOT,NBA,PG,48,1573,98%,2%,,,,-1.4,+1.0,84,28,7,0,,0,,635,0,8,19
2007-08,29,SAC,NBA,PG,15,473,100%,,,,,-2.8,-0.6,25,11,2,21,,0,,174,13,4,5
2007-08,29,ATL,NBA,PG,33,1100,98%,2%,,,,-0.8,+1.7,59,17,5,23,,2,,461,18,4,14
2008-09,30,ATL,NBA,PG,79,2740,100%,,,,,+0.7,-4.0,84,27,17,56,,14,,869,45,17,23
2009-10,31,ATL,NBA,PG,80,2195,100%,,,,,+7.0,+4.2,67,13,10,67,,4,,663,25,5,13
2010-11,32,TOT,NBA,PG,80,2285,99%,1%,,,,+3.3,+4.4,79,9,13,0,,0,,572,0,6,6
2010-11,32,ATL,NBA,PG,56,1674,100%,,,,,+3.5,+7.6,55,6,7,50,,6,,434,14,5,6
2010-11,32,WAS,NBA,PG,2,29,100%,,,,,-22.5,-14.5,0,1,0,1,,0,,18,0,0,0
2010-11,32,MIA,NBA,PG,22,582,98%,2%,,,,+4.2,-5.1,24,2,6,21,,5,,120,3,1,0
2011-12,33,NYK,NBA,PG,39,557,100%,,,,,-2.5,-7.1,17,1,2,22,,1,,191,1,0,2
