Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2001-02,23,SAC,NBA,PG,16,661,61%,39%,,,,4.1,7.4,19,13,5,11,,3,0,180,25,3,15
2002-03,24,SAC,NBA,PG,12,404,61%,39%,,,,1.6,-2.3,6,7,5,14,,2,0,135,10,2,7
2003-04,25,SAC,NBA,PG,12,497,100%,,,,,2.6,16.1,20,11,4,18,,4,0,179,20,2,16
2004-05,26,SAC,NBA,PG,5,200,100%,,,,,-6.0,-4.6,8,3,2,2,,2,0,72,8,1,5
2005-06,27,SAC,NBA,PG,6,255,100%,,,,,-6.7,27.6,12,2,4,6,,4,0,66,12,1,4
2007-08,29,ATL,NBA,PG,7,252,100%,,,,,-12.8,6.5,8,4,1,7,,1,0,47,7,0,2
2008-09,30,ATL,NBA,PG,11,390,100%,,,,,-6.8,8.9,14,5,5,12,,5,0,101,5,2,3
2009-10,31,ATL,NBA,PG,11,292,100%,,,,,-2.5,13.1,10,2,0,11,,0,0,59,3,0,3
2010-11,32,MIA,NBA,PG,20,415,99%,1%,,,,-6.3,-15.6,13,2,2,13,1,1,0,50,0,0,0
2011-12,33,NYK,NBA,PG,5,118,100%,,,,,-8.8,15.1,2,1,1,3,0,0,0,27,1,0,1
