Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,793,249,15552,1709,4131,.414,332,933,.356,1377,3198,.431,.454,682,916,.745,293,1065,1358,2274,551,92,866,1289,4432
3 seasons,,IND,NBA,,211,96,5326,637,1470,.433,133,385,.345,504,1085,.465,.479,266,348,.764,91,386,477,828,186,45,286,414,1673
5 seasons,,ATL,NBA,,181,62,3447,350,863,.406,47,135,.348,303,728,.416,.433,139,187,.743,60,228,288,525,134,24,204,286,886
3 seasons,,ORL,NBA,,129,16,2101,229,553,.414,66,177,.373,163,376,.434,.474,89,116,.767,43,164,207,276,67,8,116,160,613
2 seasons,,SAC,NBA,,104,73,2676,266,697,.382,57,158,.361,209,539,.388,.423,89,121,.736,56,154,210,389,74,7,154,217,678
2 seasons,,NJN,NBA,,100,2,1208,140,321,.436,17,47,.362,123,274,.449,.463,67,99,.677,23,84,107,134,68,6,61,123,364
1 season,,DAL,NBA,,40,0,562,60,146,.411,11,29,.379,49,117,.419,.449,21,29,.724,13,35,48,78,16,1,31,68,152
1 season,,CLE,NBA,,28,0,232,27,81,.333,1,2,.500,26,79,.329,.340,11,16,.688,7,14,21,44,6,1,14,21,66
