Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1997-98,23,SAC,NBA,PG,77,2266,8.6,.437,.210,.181,2.4,6.0,4.2,22.3,1.5,0.2,15.4,15.2,,-0.4,0.8,0.4,.008,,-2.6,-1.7,-4.3,-1.3
1998-99,24,ATL,NBA,PG,49,885,10.6,.467,.084,.364,2.1,7.7,5.0,22.6,2.2,0.6,19.9,17.3,,-0.1,1.2,1.1,.061,,-2.6,0.4,-2.1,0.0
1999-00,25,TOT,NBA,PG,56,637,9.1,.425,.067,.238,3.6,5.1,4.4,16.8,2.7,0.4,15.0,14.6,,-0.1,0.4,0.3,.020,,-3.0,-0.7,-3.6,-0.3
1999-00,25,ATL,NBA,PG,38,423,9.2,.405,.058,.233,3.9,6.2,5.0,20.8,2.8,0.3,17.4,14.4,,-0.2,0.2,0.1,.006,,-3.1,-0.8,-4.0,-0.2
1999-00,25,ORL,NBA,PG,18,214,8.9,.459,.082,.246,3.1,3.0,3.1,8.9,2.3,0.7,10.6,14.8,,0.0,0.2,0.2,.049,,-2.6,-0.4,-3.0,-0.1
2000-01,26,TOT,NBA,PG,53,511,8.1,.390,.033,.217,2.2,7.6,4.9,24.5,2.4,0.8,17.0,17.6,,-0.5,0.3,-0.2,-0.019,,-4.4,-1.3,-5.7,-0.5
2000-01,26,ATL,NBA,PG,25,279,7.2,.408,.042,.239,1.2,8.0,4.6,19.2,3.2,1.3,20.3,15.8,,-0.4,0.3,-0.1,-0.013,,-5.0,0.4,-4.5,-0.2
2000-01,26,CLE,NBA,PG,28,232,9.1,.375,.025,.198,3.5,7.0,5.2,31.0,1.4,0.3,13.7,19.9,,-0.2,0.1,-0.1,-0.025,,-3.6,-3.4,-7.0,-0.3
2001-02,27,NJN,NBA,SG,34,366,11.8,.465,.133,.278,3.0,5.9,4.4,19.7,4.4,0.2,16.5,14.8,,0.0,0.7,0.7,.092,,-2.5,1.0,-1.4,0.1
2002-03,28,NJN,NBA,PG,66,842,11.3,.512,.152,.320,1.8,8.8,5.3,16.7,2.3,0.4,13.5,16.3,,0.6,1.3,1.8,.105,,-2.2,-0.2,-2.4,-0.1
2003-04,29,IND,NBA,PG,73,1598,11.6,.497,.297,.229,2.0,7.6,4.8,21.4,2.2,0.4,14.2,15.6,,1.4,2.2,3.6,.109,,-0.6,0.1,-0.5,0.6
2004-05,30,IND,NBA,PG,63,1747,14.3,.526,.237,.248,2.2,9.9,6.1,31.2,1.9,0.7,16.0,16.5,,2.2,1.8,4.0,.110,,0.4,-0.3,0.1,0.9
2005-06,31,IND,NBA,PG,75,1981,14.2,.520,.257,.234,1.9,7.7,4.9,28.6,1.7,0.8,14.7,18.3,,2.2,2.3,4.5,.108,,0.0,-0.3,-0.3,0.9
2006-07,32,TOT,NBA,PG,67,1301,9.9,.480,.213,.178,2.1,7.3,4.7,24.9,1.4,0.2,17.0,15.8,,0.4,0.8,1.2,.045,,-1.9,-2.2,-4.1,-0.7
2006-07,32,DAL,NBA,PG,40,562,9.3,.479,.199,.199,2.9,7.3,5.1,21.2,1.5,0.1,16.3,15.7,,0.2,0.6,0.8,.070,,-1.8,-0.9,-2.7,-0.1
2006-07,32,ATL,NBA,PG,27,739,10.3,.481,.223,.162,1.4,7.3,4.3,27.7,1.2,0.2,17.6,15.9,,0.2,0.2,0.4,.026,,-2.0,-3.1,-5.1,-0.6
2007-08,33,TOT,NBA,PG,69,1531,11.2,.517,.262,.121,1.7,8.7,5.2,26.3,1.8,0.4,18.3,13.5,,1.1,0.9,2.0,.061,,-1.3,-1.7,-3.0,-0.4
2007-08,33,ATL,NBA,PG,42,1121,12.0,.503,.236,.120,1.8,8.4,5.1,27.9,2.0,0.5,15.1,13.4,,1.1,0.7,1.8,.077,,-0.8,-1.5,-2.3,-0.1
2007-08,33,SAC,NBA,PG,27,410,8.9,.560,.341,.125,1.5,9.6,5.6,21.9,1.2,0.2,26.8,13.8,,0.0,0.1,0.2,.020,,-2.6,-2.4,-5.0,-0.3
2008-09,34,ORL,NBA,PG,80,1481,10.3,.505,.349,.213,2.3,8.8,5.6,21.2,1.6,0.2,16.4,15.5,,0.7,2.1,2.8,.091,,-1.8,0.5,-1.3,0.3
2009-10,35,ORL,NBA,PG,31,406,12.4,.543,.351,.180,2.4,11.0,6.8,24.2,1.4,0.2,17.8,16.7,,0.5,0.5,1.0,.116,,-0.6,-0.2,-0.8,0.1
