Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,26,TOT,NBA,PG,53,511,63%,27%,10%,,,-10.5,-5.5,17,6,11,0,,0,,170,0,2,9
2000-01,26,ATL,NBA,PG,25,279,40%,42%,19%,,,-12.0,-6.6,10,2,8,13,,1,,75,7,1,3
2000-01,26,CLE,NBA,PG,28,232,90%,10%,,,,-8.6,-4.1,7,4,3,9,,0,,95,6,1,6
2001-02,27,NJN,NBA,SG,34,366,86%,14%,,,,+5.1,+0.8,10,5,5,8,,1,,103,11,2,9
2002-03,28,NJN,NBA,PG,66,842,100%,,,,,+2.4,-4.4,22,6,13,38,,8,,186,27,3,17
2003-04,29,IND,NBA,PG,73,1598,96%,4%,,,,-0.0,-11.2,33,22,20,57,,11,,453,24,7,23
2004-05,30,IND,NBA,PG,63,1747,96%,4%,,,,+0.5,-0.7,63,14,19,54,,11,,693,34,4,29
2005-06,31,IND,NBA,PG,75,1981,99%,1%,,,,+3.7,+3.9,67,22,26,52,,12,,727,42,10,32
2006-07,32,TOT,NBA,PG,67,1301,82%,15%,2%,,,-5.1,-7.7,42,14,20,0,,0,,449,0,3,9
2006-07,32,DAL,NBA,PG,40,562,94%,6%,1%,,,-5.7,-16.1,18,2,11,33,,4,,187,8,1,5
2006-07,32,ATL,NBA,PG,27,739,74%,23%,4%,,,-4.7,+0.8,24,12,9,18,,3,,262,9,2,4
2007-08,33,TOT,NBA,PG,69,1531,93%,7%,,,,-3.7,-1.8,45,12,27,0,,0,,550,0,3,18
2007-08,33,ATL,NBA,PG,42,1121,96%,4%,,,,-0.9,+1.6,25,7,18,36,,7,,420,11,2,12
2007-08,33,SAC,NBA,PG,27,410,85%,15%,,,,-10.8,-9.4,20,5,9,12,,4,,130,4,1,6
2008-09,34,ORL,NBA,PG,80,1481,100%,,,,,+4.5,-5.3,46,15,21,42,,9,,485,31,6,18
2009-10,35,ORL,NBA,PG,31,406,94%,6%,,,,+5.5,-3.1,14,7,5,12,,4,,152,9,2,1
