Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2002-03,21,CLE,NBA,PF,81,54,2049,8.3,15.4,.536,0.0,0.0,.000,8.3,15.4,.536,3.7,4.8,.771,5.0,10.1,15.2,2.6,1.5,1.2,2.6,5.6,20.2,,114,105
2003-04,22,CLE,NBA,PF,75,75,2592,9.6,18.3,.523,0.0,0.1,.167,9.6,18.2,.526,4.5,5.8,.768,4.7,12.8,17.5,3.0,1.5,1.1,2.7,4.1,23.7,,113,101
2004-05,23,UTA,NBA,PF,51,51,1772,11.1,21.2,.521,0.0,0.0,.000,11.1,21.2,.522,5.7,8.2,.698,4.3,9.7,14.0,4.4,1.3,0.7,4.2,5.5,27.9,,108,108
2005-06,24,UTA,NBA,PF,33,19,1025,11.7,21.3,.549,0.0,0.0,,11.7,21.3,.549,5.3,7.3,.723,3.9,11.3,15.2,4.7,1.6,0.4,3.7,5.6,28.6,,113,105
2006-07,25,UTA,NBA,PF,74,74,2557,13.3,23.6,.561,0.0,0.0,,13.3,23.6,.561,5.2,7.6,.685,4.8,13.0,17.8,4.5,1.4,0.4,4.0,4.4,31.7,,114,104
2007-08,26,UTA,NBA,PF,81,81,2827,12.9,23.6,.547,0.0,0.0,.000,12.9,23.6,.547,5.3,7.2,.738,3.6,11.8,15.4,4.2,1.8,0.7,3.8,5.3,31.1,,112,103
2008-09,27,UTA,NBA,PF,37,37,1197,10.8,22.0,.490,0.0,0.0,,10.8,22.0,.490,4.2,6.0,.698,4.8,11.8,16.6,3.4,1.7,0.3,3.4,5.7,25.8,,105,105
2009-10,28,UTA,NBA,PF,78,78,2673,11.8,21.0,.562,0.0,0.0,,11.8,21.0,.562,5.5,7.4,.742,3.5,13.3,16.7,4.7,1.6,0.7,4.1,5.2,29.1,,112,102
2010-11,29,CHI,NBA,C,59,59,1882,12.2,23.9,.510,0.0,0.0,,12.2,23.9,.510,4.8,6.9,.701,3.7,12.3,15.9,4.1,1.3,0.5,4.2,5.3,29.2,,105,99
2011-12,30,CHI,NBA,PF,66,66,1948,12.4,23.3,.532,0.0,0.0,.000,12.4,23.2,.533,2.6,3.8,.693,3.2,12.4,15.6,3.5,1.7,0.7,3.2,4.6,27.4,,108,95
2012-13,31,CHI,NBA,PF,79,79,2546,11.5,24.1,.477,0.0,0.0,.000,11.5,24.0,.478,4.1,5.6,.731,3.7,12.6,16.3,3.8,1.4,0.6,3.7,5.0,27.0,,101,100
2013-14,32,CHI,NBA,PF,76,76,2141,11.1,24.4,.456,0.0,0.0,.000,11.1,24.3,.457,3.7,4.8,.767,3.4,12.3,15.7,2.9,1.3,0.5,3.8,5.4,25.9,,95,98
2014-15,33,LAL,NBA,PF,71,26,1692,11.2,22.4,.499,0.0,0.0,,11.2,22.4,.499,2.8,4.5,.627,3.4,11.2,14.5,2.9,1.2,0.4,2.8,5.6,25.2,,102,109
