Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,83,83,2942,583,1208,.483,0,2,.000,583,1206,.483,.483,254,350,.726,234,686,920,194,60,26,213,273,1420
4 seasons,,UTA,NBA,,44,44,1683,365,725,.503,0,0,,365,725,.503,.503,162,229,.707,141,411,552,125,35,16,126,155,892
4 seasons,,CHI,NBA,,39,39,1259,218,483,.451,0,2,.000,218,481,.453,.451,92,121,.760,93,275,368,69,25,10,87,118,528
