Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,861,775,31.2,6.8,13.0,.521,0.0,0.0,.071,6.8,13.0,.522,.521,2.6,3.7,.722,2.4,7.1,9.5,2.2,0.9,0.4,2.1,3.0,16.2
6 seasons,,UTA,NBA,,354,340,34.0,7.9,14.6,.544,0.0,0.0,.000,7.9,14.6,.544,.544,3.4,4.8,.716,2.6,7.8,10.5,2.9,1.0,0.4,2.5,3.4,19.3
4 seasons,,CHI,NBA,,280,280,30.4,6.7,13.6,.491,0.0,0.0,.000,6.7,13.6,.492,.491,2.2,3.0,.724,2.0,7.1,9.0,2.0,0.8,0.3,2.1,2.9,15.5
2 seasons,,CLE,NBA,,156,129,29.8,5.1,9.7,.528,0.0,0.0,.143,5.1,9.7,.530,.529,2.4,3.1,.769,2.8,6.6,9.4,1.6,0.9,0.7,1.5,2.7,12.6
1 season,,LAL,NBA,,71,26,23.8,5.2,10.5,.499,0.0,0.0,,5.2,10.5,.499,.499,1.3,2.1,.627,1.6,5.2,6.8,1.3,0.6,0.2,1.3,2.6,11.8
