Season,Team,Lg,Salary
2011-12,Houston Rockets,NBA,"$850,000"
2012-13,Houston Rockets,NBA,"$888,250"
2013-14,Houston Rockets,NBA,"$926,500"
2014-15,Dallas Mavericks,NBA,"$14,700,000"
2015-16,Dallas Mavericks,NBA,"$15,361,500"
