Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2007-08,19,FLORIDA,36,,103,218,35,108,52,83,,143,51,18,8,36,,293,.472,.324,.627,,8.1,4.0,1.4
2008-09,20,FLORIDA,36,,128,278,37,123,39,70,,204,64,38,14,50,,332,.460,.301,.557,,9.2,5.7,1.8
2009-10,21,FLORIDA,34,1054,141,286,38,106,100,151,77,233,88,39,5,67,70,420,.493,.358,.662,31.0,12.4,6.9,2.6
2010-11,22,FLORIDA,36,1229,155,323,43,117,54,97,74,279,136,34,15,81,67,407,.480,.368,.557,34.1,11.3,7.8,3.8
