Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,13,525,,,45%,55%,,-3.5,+2.2,10,7,7,13,2,4,1,97,14,3,16
2 seasons,,HOU,NBA,,12,488,,,41%,59%,,-2.2,+4.1,10,6,7,12,2,4,1,92,14,3,15
1 season,,DAL,NBA,,1,37,,,95%,5%,,-20.3,-22.2,0,1,0,1,0,0,0,5,0,0,1
