Player,Sim,1,2,3,4,5
Rashad McCants,,1.7,1.6,0.6,-0.3,
Richie Regan,82.8,1.6,1.5,0.4,,
Sidney Lowe,81.4,1.7,1.5,0.5,0.3,
Sergio Rodriguez,76.0,1.7,1.2,0.9,-0.2,
E'Twaun Moore,73.7,1.8,1.7,0.8,0.2,0.2
Fred LaCour,72.6,1.7,1.7,-0.1,,
Tony Snell,72.1,2.4,1.6,0.4,,
Corky Devlin,71.8,1.8,1.2,0.8,,
Steve Bracey,71.4,2.1,1.5,0.3,,
Kenny Higgs,70.7,2.2,1.5,1.0,,
Richie Frahm,70.3,1.5,1.0,0.5,-0.2,
