Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,249,39,5037,6.6,15.3,.431,2.1,5.7,.368,4.5,9.7,.467,2.4,3.3,.741,0.8,2.8,3.6,2.4,1.3,0.4,2.6,4.2,17.7
4 seasons,,MIN,NBA,,225,38,4572,6.6,15.3,.429,2.1,5.7,.369,4.5,9.6,.464,2.3,3.1,.735,0.8,2.8,3.6,2.3,1.3,0.4,2.7,4.3,17.6
1 season,,SAC,NBA,,24,1,465,6.7,15.2,.444,1.9,5.4,.357,4.8,9.8,.492,3.6,4.6,.783,0.8,2.9,3.6,2.8,1.5,0.6,1.5,3.1,19.0
