Player,Sim,1,2,3,4
Rashad McCants,,1.7,1.6,0.6,-0.3
Tony Smith,87.0,1.7,1.5,0.5,0.1
Richie Regan,82.8,1.6,1.5,0.4,
Sidney Lowe,81.4,1.7,1.5,0.5,0.3
Anthony Carter,81.4,1.7,1.4,0.2,-0.2
Sergio Rodriguez,76.0,1.7,1.2,0.9,-0.2
Randy Brown,75.9,1.9,1.6,0.4,0.3
Avery Johnson,75.1,1.6,1.3,0.5,0.3
Slick Leonard,74.5,1.5,1.3,0.4,-0.1
Jon Barry,73.0,2.1,1.8,1.1,-0.1
Scott Skiles,72.9,2.0,1.3,0.3,-0.2
