Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,249,39,5037,923,2144,.431,292,793,.368,631,1351,.467,.499,341,460,.741,114,392,506,331,183,61,362,584,2479
4 seasons,,MIN,NBA,,225,38,4572,836,1948,.429,267,723,.369,569,1225,.464,.498,294,400,.735,104,355,459,295,163,53,343,544,2233
1 season,,SAC,NBA,,24,1,465,87,196,.444,25,70,.357,62,126,.492,.508,47,60,.783,10,37,47,36,20,8,19,40,246
