Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993-94,25,CHI,NBA,SF,75,8,1808,6.2,14.5,.431,0.6,2.3,.271,5.6,12.1,.462,3.1,4.2,.743,2.0,4.0,5.9,5.0,1.6,0.7,3.3,2.4,16.2
1994-95,26,CHI,NBA,SF,81,55,2584,6.8,13.5,.504,0.9,2.8,.313,5.9,10.7,.553,3.3,4.4,.748,2.2,4.0,6.1,5.2,1.4,0.2,2.3,2.3,17.7
1995-96,27,CHI,NBA,SF,81,20,2103,6.6,13.5,.490,1.5,3.7,.403,5.1,9.8,.524,3.5,4.6,.772,2.0,3.6,5.5,4.9,1.1,0.5,2.0,2.6,18.2
1996-97,28,CHI,NBA,SF,57,15,1610,6.4,13.5,.471,1.1,3.4,.331,5.3,10.2,.518,3.0,3.9,.770,2.1,3.7,5.8,5.7,1.3,0.6,2.0,2.2,16.9
1997-98,29,CHI,NBA,SF,74,52,2235,6.2,13.5,.455,1.0,2.8,.362,5.2,10.7,.480,2.5,3.5,.708,1.9,3.3,5.3,5.1,1.2,0.6,2.5,2.4,15.8
1998-99,30,CHI,NBA,SF,44,44,1654,6.9,16.3,.420,0.8,3.0,.285,6.0,13.3,.450,3.5,4.7,.740,1.4,5.3,6.7,5.1,1.1,0.2,2.6,1.8,18.0
1999-00,31,TOT,NBA,SF,56,31,1784,6.0,14.7,.408,0.9,3.4,.262,5.1,11.3,.452,3.9,5.3,.725,1.5,4.0,5.5,5.3,1.6,0.6,2.9,2.3,16.7
1999-00,31,CHI,NBA,SF,24,23,868,6.1,16.1,.381,0.7,3.2,.231,5.4,12.9,.419,4.9,6.4,.761,1.5,3.9,5.4,5.1,1.8,0.8,3.1,2.1,17.9
1999-00,31,PHI,NBA,SF,32,8,916,5.9,13.4,.438,1.0,3.5,.289,4.8,9.8,.492,2.9,4.3,.673,1.5,4.1,5.6,5.5,1.3,0.4,2.8,2.4,15.6
2000-01,32,TOT,NBA,SF,65,19,1597,6.2,13.1,.473,1.6,3.5,.446,4.6,9.6,.482,2.3,3.6,.631,1.5,4.4,5.8,4.5,1.1,0.2,2.5,2.2,16.3
2000-01,32,PHI,NBA,SF,48,5,979,5.6,12.1,.458,1.2,2.9,.410,4.4,9.3,.472,1.9,3.2,.591,1.7,4.2,6.0,3.4,1.3,0.2,2.2,2.3,14.2
2000-01,32,ATL,NBA,SF,17,14,618,7.2,14.7,.492,2.2,4.6,.481,5.0,10.1,.497,2.9,4.2,.681,1.1,4.5,5.7,6.2,0.8,0.3,3.0,2.1,19.5
2001-02,33,ATL,NBA,SF,59,9,1494,5.1,12.1,.419,1.3,4.1,.310,3.8,8.0,.474,2.6,3.7,.712,1.0,4.2,5.3,5.1,1.2,0.4,2.7,2.2,14.1
2002-03,34,MIL,NBA,PF,63,0,1704,5.3,12.2,.432,2.0,5.6,.361,3.3,6.6,.490,2.9,4.1,.706,1.4,4.2,5.6,4.9,1.7,0.6,2.6,2.8,15.4
2003-04,35,MIL,NBA,PF,73,0,1522,5.0,12.0,.417,1.2,4.0,.292,3.8,8.0,.479,3.4,4.7,.729,1.4,5.0,6.4,4.7,1.4,0.5,2.6,2.6,14.6
2004-05,36,MIL,NBA,SF,53,6,1099,3.4,8.4,.410,1.4,3.8,.362,2.1,4.6,.450,1.4,2.0,.721,1.0,4.2,5.2,5.2,1.3,0.4,2.1,2.3,9.7
2005-06,37,MIL,NBA,PF,65,0,1018,4.1,10.5,.389,1.6,5.2,.306,2.5,5.3,.470,1.4,2.0,.714,0.9,4.4,5.3,4.9,1.2,0.6,2.3,3.1,11.2
