Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,20,MEM,NBA,PG,53,46,1381,4.9,11.5,.428,0.8,2.4,.330,4.1,9.1,.453,2.3,3.2,.732,0.5,3.1,3.6,5.8,1.1,0.1,2.3,2.2,13.0
2008-09,21,MEM,NBA,PG,82,61,2508,4.6,10.5,.442,1.3,3.1,.406,3.4,7.4,.458,2.3,2.8,.817,0.4,3.6,4.0,5.1,1.3,0.1,2.1,2.1,12.8
2009-10,22,MEM,NBA,PG,80,80,2569,5.2,11.6,.445,1.1,3.0,.387,4.0,8.7,.464,1.9,2.6,.743,0.4,2.3,2.7,6.0,1.5,0.2,2.4,2.5,13.4
2010-11,23,MEM,NBA,PG,81,81,2872,5.3,11.9,.444,1.0,2.7,.369,4.3,9.2,.466,2.3,3.1,.733,0.4,2.7,3.1,6.6,1.8,0.2,2.2,2.3,13.9
2011-12,24,MEM,NBA,PG,62,61,2174,4.9,11.3,.433,1.0,2.6,.377,3.9,8.7,.450,2.3,2.6,.861,0.4,2.2,2.6,6.7,2.3,0.2,2.1,2.2,13.0
2012-13,25,MEM,NBA,PG,80,80,2757,5.4,12.3,.440,1.4,3.8,.362,4.0,8.4,.476,3.1,3.7,.830,0.6,2.4,2.9,6.4,2.3,0.3,2.5,2.2,15.3
2013-14,26,MEM,NBA,PG,73,73,2446,6.8,15.2,.450,1.5,4.3,.361,5.3,10.9,.484,3.3,4.1,.815,0.6,2.5,3.1,6.5,1.6,0.2,2.2,2.1,18.5
2014-15,27,MEM,NBA,PG,70,70,2225,6.4,14.3,.446,1.7,4.5,.386,4.6,9.8,.473,3.5,4.0,.859,0.5,2.9,3.4,6.1,1.4,0.2,2.5,2.2,17.9
2015-16,28,MEM,NBA,PG,56,56,1761,6.0,14.2,.422,1.6,4.4,.363,4.4,9.8,.449,3.9,4.7,.834,0.5,2.8,3.4,7.0,1.4,0.3,1.7,2.0,17.5
2016-17,29,MEM,NBA,PG,40,39,1296,7.1,16.0,.443,2.6,6.5,.406,4.4,9.5,.468,4.5,5.2,.856,0.6,3.6,4.2,6.8,1.5,0.4,2.5,1.9,21.3
