Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2007-08,20,MEM,NBA,PG,53,1381,89%,11%,,,,-10.8,-6.2,47,26,16,37,,7,,529,54,14,38
2008-09,21,MEM,NBA,PG,82,2508,99%,1%,,,,-6.0,-0.6,82,42,19,70,,6,,784,74,19,44
2009-10,22,MEM,NBA,PG,80,2569,100%,,,,,+0.4,+5.8,107,41,22,87,,6,,925,74,16,47
2010-11,23,MEM,NBA,PG,81,2872,100%,,,,,+5.3,+10.4,108,47,21,81,,9,,1121,87,15,90
2011-12,24,MEM,NBA,PG,62,2174,100%,,,,,+5.8,+10.9,66,47,12,60,,5,,856,47,11,45
2012-13,25,MEM,NBA,PG,80,2757,100%,,,,,+9.6,+16.1,120,51,18,67,,9,10,1035,97,34,66
2013-14,26,MEM,NBA,PG,73,2446,100%,,,,,+2.6,+1.4,86,51,13,70,4,8,6,958,109,21,56
2014-15,27,MEM,NBA,PG,70,2225,100%,,,,,+4.5,+2.3,92,46,18,55,7,11,9,804,88,20,50
2015-16,28,MEM,NBA,PG,56,1760,100%,,,,,+2.0,+7.7,52,25,7,45,7,4,4,756,81,16,33
2016-17,29,MEM,NBA,PG,39,1262,100%,,,,,+3.9,+5.4,9,66,12,21,1,7,7,563,64,14,29
