Player,Sim,1,2,3,4,5,6
Jiri Welsch,,3.6,1.7,0.8,-0.4,,
Stan Stutz,84.1,3.9,1.7,1.1,,,
Andre Roberson,82.4,3.4,2.1,0.8,,,
Ronnie Lester,80.8,3.9,1.7,0.7,0.2,0.0,-0.2
Billy Ray Bates,80.6,3.6,2.4,0.9,0.0,,
Tim Hardaway,80.5,3.1,1.9,0.8,,,
Angelo Musi,80.2,3.5,1.3,1.1,,,
Al Butler,79.0,4.1,2.1,1.1,-0.3,,
Ralph Johnson,78.0,2.9,1.6,0.8,0.0,,
Ron Sobie,77.5,3.6,2.6,0.9,0.1,,
Will Barton,77.3,4.3,1.3,0.6,-0.5,,
