Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,29,HOU,NBA,PF,5,148,,,,70%,30%,-5.6,2.6,2,1,2,9,,2,0,4,5,3,0
2005-06,31,DET,NBA,C,4,15,,,,,100%,6.3,2.7,0,0,0,0,,0,0,0,0,0,0
