Defensive Rebounds
2002-03 NBA 528 (10th)
2010-11 NBA 568 (5th)
2011-12 NBA 495 (6th)
2014-15 NBA 699 (2nd)
2015-16 NBA 638 (4th)
Active 7471 (3rd)
Career NBA 7471 (20th)
Career 7471 (22nd)
