Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,23,MEM,NBA,PF,4,4,134,28,49,.571,0,0,,28,49,.571,.571,18,20,.900,4,16,20,10,4,6,5,10,74
2004-05,24,MEM,NBA,PF,4,4,133,39,80,.488,1,1,1.000,38,79,.481,.494,6,12,.500,15,15,30,10,2,7,7,12,85
2005-06,25,MEM,NBA,PF,4,4,158,29,67,.433,0,1,.000,29,66,.439,.433,23,30,.767,4,23,27,12,2,5,11,11,81
2007-08,27,LAL,NBA,C,21,21,836,141,266,.530,0,0,,141,266,.530,.530,72,104,.692,55,140,195,83,11,40,44,60,354
2008-09,28,LAL,NBA,C,23,23,931,160,276,.580,0,0,,160,276,.580,.580,100,140,.714,68,181,249,58,19,45,44,69,420
2009-10,29,LAL,NBA,C,23,23,913,165,306,.539,0,3,.000,165,303,.545,.539,120,158,.759,92,163,255,81,9,48,44,63,450
2010-11,30,LAL,NBA,C,10,10,358,47,112,.420,1,2,.500,46,110,.418,.424,36,45,.800,32,46,78,38,4,17,17,33,131
2011-12,31,LAL,NBA,PF,12,12,444,62,143,.434,2,5,.400,60,138,.435,.441,24,29,.828,38,76,114,44,6,25,20,36,150
2012-13,32,LAL,NBA,PF,4,4,146,25,52,.481,0,0,,25,52,.481,.481,6,11,.545,7,39,46,26,2,3,13,4,56
2014-15,34,CHI,NBA,PF,10,10,317,56,115,.487,0,4,.000,56,111,.505,.487,32,42,.762,17,77,94,31,5,21,21,18,144
