Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,1094,38231,,,,32%,68%,+2.3,+3.6,1055,985,441,1261,12,193,40,8332,2268,614,1268
7 seasons,,MEM,NBA,,476,16904,,,,33%,67%,-0.5,+4.1,482,491,265,641,0,128,0,3463,1286,305,648
7 seasons,,LAL,NBA,,429,15326,,,,35%,65%,+5.3,+4.8,405,331,137,487,5,56,13,3451,856,240,476
2 seasons,,CHI,NBA,,150,4972,,,,26%,74%,+1.4,+1.0,163,126,32,170,4,14,25,1174,247,60,120
1 season,,SAS,NBA,,39,1029,,,,,100%,+7.4,-3.4,5,37,7,40,3,3,2,244,39,9,24
