Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2003-04,23,MEM,NBA,PF,4,134,29.4,.640,.000,.408,3.6,15.7,9.4,17.3,1.7,3.9,8.0,23.2,,0.7,-0.1,0.6,.221,,2.8,3.9,6.7,0.3
2004-05,24,MEM,NBA,PF,4,133,22.6,.498,.013,.150,12.2,14.2,13.1,13.2,0.8,4.5,7.6,31.4,,0.2,-0.1,0.1,.025,,-2.9,2.8,-0.1,0.1
2005-06,25,MEM,NBA,PF,4,158,17.5,.505,.015,.448,3.3,18.0,10.9,17.8,0.7,2.5,12.1,29.9,,0.0,0.1,0.1,.015,,-3.8,3.0,-0.8,0.0
2007-08,27,LAL,NBA,C,21,836,18.9,.568,.000,.391,8.0,18.7,13.6,16.7,0.7,3.6,12.4,19.6,,1.6,0.9,2.5,.146,,0.8,4.2,5.0,1.5
2008-09,28,LAL,NBA,C,23,931,21.9,.622,.000,.507,8.6,22.5,15.6,10.4,1.1,4.1,11.5,18.8,,2.6,1.6,4.3,.221,,3.1,3.4,6.5,2.0
2009-10,29,LAL,NBA,C,23,913,24.0,.599,.010,.516,11.7,20.6,16.2,14.9,0.5,4.2,10.5,21.0,,3.2,1.1,4.3,.224,,3.4,3.0,6.3,1.9
2010-11,30,LAL,NBA,C,10,358,17.3,.497,.018,.402,10.5,17.2,13.6,17.9,0.6,4.2,11.4,19.7,,0.6,0.2,0.9,.115,,-0.1,2.9,2.8,0.4
2011-12,31,LAL,NBA,PF,12,444,17.0,.482,.035,.203,9.0,18.7,13.7,16.7,0.7,4.0,11.4,17.9,,0.6,0.2,0.8,.088,,-1.5,3.9,2.4,0.5
2012-13,32,LAL,NBA,PF,4,146,17.9,.493,.000,.212,5.5,31.9,18.4,32.5,0.7,1.5,18.6,22.4,,0.0,0.0,0.0,.013,,-3.4,5.6,2.2,0.2
2014-15,34,CHI,NBA,PF,10,317,20.1,.539,.035,.365,6.0,26.1,16.3,18.1,0.8,5.3,13.6,22.2,,0.4,0.7,1.1,.166,,-0.2,3.6,3.4,0.4
