Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,11,9,197,11,19,.579,0,0,,11,19,.579,.579,3,6,.500,21,33,54,9,4,14,4,32,25
1 season,,POR,NBA,,6,6,162,10,18,.556,0,0,,10,18,.556,.556,3,6,.500,19,25,44,8,4,12,3,21,23
2 seasons,,MIL,NBA,,5,3,35,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,2,8,10,1,0,2,1,11,2
