Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014-15,20,ORL,NBA,PG,82,63,2489,4.4,10.2,.425,0.2,0.6,.262,4.2,9.6,.435,1.7,3.1,.551,1.5,3.5,5.0,7.7,2.1,0.3,2.9,2.8,10.6
2015-16,21,ORL,NBA,PG,73,69,2145,5.3,12.3,.436,0.5,1.5,.326,4.8,10.7,.451,1.9,3.2,.589,1.3,3.1,4.4,7.9,1.5,0.3,3.0,2.7,13.1
2016-17,22,ORL,NBA,PG,52,32,1530,6.4,13.8,.459,0.8,2.7,.284,5.6,11.1,.502,1.8,2.8,.650,1.0,3.8,4.8,7.3,1.4,0.6,2.5,2.7,15.3
