Player,Sim,1,2,3,4
Kirk Snyder,,2.2,1.4,1.1,-0.2
Kenny Higgs,88.4,2.2,1.5,1.0,
Donnie Butcher,88.3,1.9,1.2,1.1,-0.3
Johnny High,88.0,2.5,1.2,1.1,-0.1
Juan Dixon,85.1,2.0,1.4,1.2,0.1
Jon Barry,84.6,2.1,1.8,1.1,-0.1
John Crotty,83.8,2.1,1.3,1.0,0.3
Keith Bogans,83.8,2.3,1.7,1.3,0.1
Steven Kramer,83.2,1.9,1.2,1.1,
Courtney Alexander,82.2,2.2,1.1,0.8,
Fred Carter,82.0,1.8,1.3,1.3,-0.3
