Player,Sim,1,2,3,4,5,6
Kirk Snyder,,2.2,1.4,1.1,-0.2,,
Kenny Higgs,88.4,2.2,1.5,1.0,,,
Johnny High,88.0,2.5,1.2,1.1,-0.1,,
Steven Kramer,83.2,1.9,1.2,1.1,,,
Courtney Alexander,82.2,2.2,1.1,0.8,,,
Dirk Minniefield,81.8,1.9,1.1,1.1,,,
Bo Lamar,78.0,2.5,1.5,1.0,0.5,,
Mike Davis,77.6,2.2,1.2,0.9,0.6,,
Sergio Rodriguez,77.3,1.7,1.2,0.9,-0.2,,
Maurice McHartley,77.2,2.4,1.8,0.8,,,
Mike Holton,76.5,2.3,1.3,0.8,0.3,0.2,-0.2
