Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,3,9,-3.8,.333,.667,.000,0.0,12.6,6.4,0.0,0.0,0.0,25.0,21.6,,-0.1,0.0,0.0,-0.250,,-12.8,-4.7,-17.6,0.0
1 season,,HOU,NBA,,3,9,-3.8,.333,.667,.000,0.0,12.6,6.4,0.0,0.0,0.0,25.0,21.6,,-0.1,0.0,0.0,-0.250,,-12.8,-4.7,-17.6,0.0
