Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,22,UTA,NBA,PG,45,0,419,3.8,10.5,.361,0.3,0.7,.375,3.5,9.8,.360,4.1,5.8,.706,0.3,2.9,3.3,7.2,0.8,0.1,4.8,5.4,11.9
1998-99,23,UTA,NBA,PG,19,0,87,4.6,12.4,.367,0.8,3.3,.250,3.7,9.1,.409,8.3,9.9,.833,0.4,4.1,4.6,5.0,2.1,0.0,5.8,5.8,18.2
1999-00,24,UTA,NBA,PG,78,0,884,4.4,10.7,.416,0.6,1.4,.412,3.9,9.3,.417,2.3,3.1,.750,0.4,2.2,2.6,4.9,1.3,0.0,3.1,3.7,11.8
2000-01,25,UTA,NBA,PG,82,0,1620,3.8,8.7,.433,0.7,1.7,.385,3.1,7.0,.444,2.8,3.6,.780,0.4,2.9,3.3,7.2,1.1,0.1,2.9,3.2,11.1
2001-02,26,ATL,NBA,PG,82,16,1856,4.0,8.5,.470,0.5,1.0,.444,3.5,7.4,.474,2.0,2.4,.825,0.3,2.9,3.3,6.8,1.3,0.0,2.2,3.5,10.5
2002-03,27,ORL,NBA,PG,80,48,1686,3.9,8.8,.448,0.2,0.7,.235,3.8,8.0,.467,2.1,2.7,.776,0.6,2.0,2.5,5.0,1.4,0.0,2.1,3.6,10.1
2003-04,28,ATL,NBA,PG,71,6,1271,3.0,7.8,.386,0.1,0.6,.150,2.9,7.3,.405,1.5,1.9,.779,0.3,2.9,3.3,5.5,1.2,0.1,2.4,3.6,7.6
2004-05,29,NJN,NBA,SG,71,34,1410,3.7,8.3,.449,0.1,0.4,.333,3.6,7.9,.455,1.9,2.3,.835,0.4,2.3,2.7,3.4,1.0,0.0,1.6,3.5,9.5
2005-06,30,NJN,NBA,SG,80,6,1234,3.1,7.1,.437,0.0,0.2,.167,3.1,7.0,.444,1.7,2.4,.728,0.5,2.2,2.7,3.6,1.2,0.0,1.5,4.1,8.0
2006-07,31,SAS,NBA,PG,64,4,760,3.4,7.9,.425,0.0,0.1,.500,3.3,7.8,.424,2.3,3.1,.754,0.4,2.8,3.2,6.2,1.1,0.1,1.9,3.5,9.1
2007-08,32,SAS,NBA,PG,74,9,1139,3.8,8.9,.428,0.1,0.3,.300,3.7,8.6,.432,1.9,2.5,.763,0.4,1.9,2.3,5.0,0.7,0.0,1.7,3.1,9.7
2008-09,33,SAS,NBA,PG,30,0,292,3.0,9.2,.320,0.1,0.1,1.000,2.8,9.1,.311,2.0,2.2,.889,0.5,2.2,2.7,6.8,0.7,0.0,1.8,3.2,8.0
