Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,75,6,764,4.7,13.7,.342,0.3,0.7,.400,4.4,13.0,.339,2.1,3.0,.690,0.8,2.9,3.7,7.3,1.2,0.2,3.2,7.3,11.8,,85,110
3 seasons,,SAS,NBA,,36,0,320,4.7,13.0,.364,0.0,0.2,.000,4.7,12.8,.368,1.0,2.0,.500,0.5,2.5,3.0,6.8,1.2,0.0,3.0,6.9,10.5,,82,109
4 seasons,,UTA,NBA,,21,0,154,5.0,17.9,.280,1.4,2.5,.571,3.6,15.4,.233,3.2,3.6,.900,1.4,4.7,6.1,9.0,1.4,0.7,5.0,7.2,14.7,,80,108
1 season,,NJN,NBA,,11,0,159,4.1,11.3,.364,0.0,0.3,.000,4.1,10.9,.375,1.4,2.4,.571,1.0,2.7,3.8,4.1,0.7,0.0,1.4,7.9,9.6,,88,112
1 season,,ORL,NBA,,7,6,131,5.0,13.7,.364,0.0,0.4,.000,5.0,13.3,.375,4.2,5.4,.769,0.4,2.1,2.5,10.4,1.7,0.4,3.7,7.5,14.2,,94,111
