Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,23,IND,NBA,PG,5,5,146,18,46,.391,4,6,.667,14,40,.350,.435,7,11,.636,4,9,13,20,5,2,9,7,47
2011-12,24,IND,NBA,PG,11,0,205,36,70,.514,4,11,.364,32,59,.542,.543,20,23,.870,3,11,14,33,14,0,11,11,96
2013-14,26,LAC,NBA,PG,13,0,249,35,90,.389,1,12,.083,34,78,.436,.394,39,45,.867,10,17,27,31,6,1,12,17,110
