Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2009-10,22,NOH,NBA,SG,73,1872,9%,86%,5%,,,-2.7,+0.6,26,31,19,57,,14,,247,83,21,46
2010-11,23,TOT,NBA,SG,73,1775,10%,72%,18%,,,-3.8,-1.5,34,40,19,0,,0,,289,0,12,53
2010-11,23,NOH,NBA,SG,46,745,,59%,41%,,,+1.7,+1.2,7,16,14,16,,9,,94,23,4,25
2010-11,23,SAC,NBA,SG,27,1030,17%,82%,1%,,,-7.5,-2.3,27,24,5,30,,7,,195,39,8,28
2011-12,24,SAC,NBA,SG,51,1780,34%,65%,1%,,,-5.4,+1.5,39,24,21,40,,18,,215,73,14,33
2012-13,25,SAC,NBA,SG,72,1726,6%,83%,11%,,,-9.3,-6.9,29,28,11,49,,5,4,203,54,14,29
2013-14,26,TOT,NBA,SG,72,1741,1%,96%,3%,,,0.0,+2.5,41,18,8,0,0,0,0,173,0,7,22
2013-14,26,SAC,NBA,SG,46,1121,,99%,1%,,,-0.0,+4.3,27,6,5,22,0,3,4,104,21,6,13
2013-14,26,BRK,NBA,SG,26,620,1%,92%,7%,,,0.0,+0.9,14,12,3,15,0,2,0,69,20,1,9
2014-15,27,TOT,NBA,SG,48,721,13%,76%,11%,,,-0.2,-0.2,12,10,5,0,0,0,0,77,0,3,24
2014-15,27,BOS,NBA,SG,39,640,9%,78%,12%,,,-0.2,-0.2,11,7,4,13,1,2,1,73,14,2,23
2014-15,27,PHO,NBA,SG,9,81,40%,60%,,,,-13.6,-12.8,1,3,0,2,0,0,0,4,2,1,1
2015-16,28,TOT,NBA,SG,61,1109,3%,86%,11%,,,-0.7,-0.9,22,20,9,0,0,0,0,195,0,7,21
2015-16,28,HOU,NBA,SG,47,885,2%,86%,12%,,,-0.7,-0.9,21,13,6,34,1,3,7,155,18,2,15
2015-16,28,WAS,NBA,SG,14,224,9%,86%,6%,,,+4.3,+5.1,1,7,3,8,0,2,0,40,11,5,6
2016-17,29,WAS,NBA,SG,33,575,18%,80%,2%,,,-13.5,-20.6,3,14,8,14,2,6,4,87,9,4,10
