Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,23,NJN,NBA,PF,68,2272,,,1%,62%,37%,-6.5,-1.9,52,34,52,119,,24,,291,89,14,36
2001-02,24,NJN,NBA,PF,73,2504,,,2%,86%,12%,+6.0,+4.7,61,50,61,91,,31,,423,124,33,75
2002-03,25,NJN,NBA,PF,77,2628,,,4%,83%,14%,+8.0,+6.4,67,59,66,96,,37,,403,181,48,113
2003-04,26,NJN,NBA,PF,65,2252,,,3%,81%,16%,+5.0,+5.0,50,60,58,92,,38,,348,133,38,79
2004-05,27,DEN,NBA,PF,70,2272,,,4%,87%,9%,+1.4,-1.6,69,38,42,104,,25,,359,141,40,74
2005-06,28,DEN,NBA,PF,56,1546,,,,68%,32%,+1.8,+2.5,32,12,28,84,,10,,173,86,20,46
2006-07,29,DEN,NBA,PF,2,63,,,,100%,,-6.0,-8.0,1,1,3,4,,2,,2,7,2,0
2007-08,30,DEN,NBA,PF,71,2159,,,,76%,24%,+2.3,-2.7,24,40,27,141,,14,,196,102,20,52
2008-09,31,DEN,NBA,PF,66,2111,,,,90%,10%,+4.2,+1.4,35,38,31,112,,15,,299,97,24,64
2009-10,32,DEN,NBA,PF,58,1986,,,,99%,1%,+3.2,-2.1,29,32,30,99,,13,,252,77,16,35
2010-11,33,DEN,NBA,PF,48,1233,,,17%,73%,10%,+7.7,+3.8,23,17,19,62,,11,,243,34,10,26
2011-12,34,LAC,NBA,PF,42,940,,,,64%,35%,+1.4,-2.1,11,8,13,57,,5,,44,20,0,10
2012-13,35,NYK,NBA,C,18,431,,,10%,15%,75%,+7.9,+3.8,2,5,9,29,,6,0,21,20,6,5
2013-14,36,NYK,NBA,PF,32,633,,,,80%,20%,+5.0,+7.3,13,3,10,45,1,9,0,110,9,1,6
2014-15,37,MIL,NBA,PF,11,104,,,,37%,63%,-2.3,-3.1,1,0,1,7,0,1,0,12,1,0,3
