Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2000-01,23,NJN,NBA,PF,68,68,2272,8.0,17.9,.445,0.0,0.3,.091,7.9,17.6,.450,2.8,4.4,.630,3.2,8.4,11.5,3.0,1.8,2.6,3.2,6.5,18.7,,93,102
2001-02,24,NJN,NBA,PF,73,73,2504,9.3,20.1,.463,0.3,1.4,.224,9.0,18.7,.480,3.8,5.6,.678,2.4,5.7,8.1,4.0,1.9,2.5,3.6,5.5,22.7,,98,99
2002-03,25,NJN,NBA,PF,77,77,2628,10.2,21.6,.470,0.2,0.9,.209,10.0,20.7,.481,5.1,7.8,.653,3.3,9.5,12.8,3.7,2.0,1.4,3.8,5.9,25.6,,100,96
2003-04,26,NJN,NBA,PF,65,62,2252,10.5,21.4,.488,0.2,0.6,.280,10.3,20.9,.494,4.8,7.0,.684,3.2,11.5,14.7,3.8,2.3,2.0,4.0,5.5,25.9,,99,93
2004-05,27,DEN,NBA,PF,70,67,2272,10.0,20.5,.490,0.0,0.3,.000,10.0,20.2,.496,4.5,7.0,.646,3.3,8.2,11.5,3.8,2.3,1.8,3.4,5.2,24.6,,103,102
2005-06,28,DEN,NBA,PF,56,49,1546,9.8,19.8,.495,0.2,0.7,.227,9.7,19.1,.505,4.0,5.6,.712,3.1,8.6,11.7,2.6,1.4,1.7,2.4,5.7,23.8,,107,104
2006-07,29,DEN,NBA,PF,2,2,63,6.3,12.5,.500,0.0,0.8,.000,6.3,11.7,.533,2.3,9.4,.250,4.7,10.9,15.6,0.8,0.0,0.0,3.9,7.8,14.9,,83,107
2007-08,30,DEN,NBA,PF,71,71,2159,8.4,15.6,.538,0.0,0.2,.182,8.3,15.3,.544,2.7,4.7,.580,2.3,7.9,10.3,2.0,2.0,1.9,2.0,5.2,19.5,,108,104
2008-09,31,DEN,NBA,PF,66,66,2111,7.7,15.6,.491,0.3,0.9,.368,7.3,14.7,.498,2.9,4.8,.604,2.0,7.6,9.5,3.2,2.3,1.8,2.5,4.8,18.5,,104,105
2009-10,32,DEN,NBA,PF,58,58,1986,7.2,15.8,.456,0.2,0.7,.276,7.0,15.1,.465,2.4,4.3,.557,3.6,10.3,13.9,2.8,1.8,1.6,2.3,4.7,17.0,,101,104
2010-11,33,DEN,NBA,PF,48,48,1233,7.5,14.7,.511,0.1,0.4,.222,7.5,14.4,.518,1.7,2.9,.583,2.7,9.4,12.1,4.4,1.8,1.4,2.4,5.5,16.9,,107,105
2011-12,34,LAC,NBA,PF,42,0,940,5.6,12.6,.441,0.2,0.7,.231,5.4,11.9,.454,1.1,3.1,.370,2.8,7.6,10.4,1.0,2.5,2.5,1.8,5.9,12.4,,92,102
2012-13,35,NYK,NBA,C,18,11,431,6.9,11.5,.602,0.0,0.0,,6.9,11.5,.602,2.1,5.0,.425,4.2,7.6,11.8,1.0,2.0,2.1,2.0,7.9,16.0,,114,104
2013-14,36,NYK,NBA,PF,32,15,633,5.3,10.3,.512,0.0,0.1,.000,5.3,10.2,.516,0.9,1.6,.579,3.0,8.2,11.3,4.2,2.1,2.3,2.2,7.1,11.5,,108,106
2014-15,37,MIL,NBA,PF,11,0,104,4.4,10.8,.409,0.0,0.0,,4.4,10.8,.409,1.0,1.0,1.000,2.9,6.4,9.3,2.5,2.5,2.9,1.5,6.4,9.8,,97,99
