Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,24,NJN,NBA,PF,20,20,37.5,6.5,15.2,.424,0.1,0.5,.222,6.4,14.8,.431,.428,3.8,5.5,.691,1.5,4.3,5.8,2.9,1.2,1.3,2.6,4.3,16.8
2002-03,25,NJN,NBA,PF,20,20,38.9,7.5,16.5,.453,0.1,0.6,.091,7.4,15.9,.465,.454,4.0,5.7,.693,2.5,6.9,9.4,2.9,1.5,1.6,2.9,4.6,18.9
2003-04,26,NJN,NBA,PF,11,11,37.2,7.4,13.8,.533,0.0,0.4,.000,7.4,13.5,.547,.533,4.4,5.8,.750,2.3,8.7,11.0,1.1,1.2,1.3,2.9,4.5,19.1
2004-05,27,DEN,NBA,PF,5,5,32.8,5.4,11.6,.466,0.0,0.2,.000,5.4,11.4,.474,.466,1.6,2.6,.615,1.4,4.2,5.6,1.2,1.0,1.0,1.4,4.4,12.4
2005-06,28,DEN,NBA,PF,2,0,17.5,2.0,6.5,.308,0.0,0.0,,2.0,6.5,.308,.308,0.5,1.0,.500,3.0,1.5,4.5,0.5,2.0,1.0,1.5,2.5,4.5
2007-08,30,DEN,NBA,PF,4,4,29.5,3.8,8.5,.441,0.0,0.0,,3.8,8.5,.441,.441,1.3,2.0,.625,3.3,3.0,6.3,1.3,1.0,0.5,2.3,5.0,8.8
2008-09,31,DEN,NBA,PF,16,16,33.6,4.7,9.4,.497,0.1,0.3,.200,4.6,9.1,.507,.500,1.4,2.2,.657,1.5,4.4,5.9,2.1,1.1,0.9,1.6,3.8,10.9
2009-10,32,DEN,NBA,PF,6,6,34.2,4.0,8.3,.480,0.0,0.2,.000,4.0,8.2,.490,.480,2.0,3.2,.632,2.3,6.0,8.3,1.3,1.5,1.2,1.8,4.5,10.0
2010-11,33,DEN,NBA,PF,5,5,29.6,4.8,10.0,.480,0.0,0.0,,4.8,10.0,.480,.480,2.2,3.6,.611,1.2,6.6,7.8,1.6,0.4,0.4,1.4,3.6,11.8
2011-12,34,LAC,NBA,PF,11,0,17.5,2.0,3.8,.524,0.0,0.0,,2.0,3.8,.524,.524,0.5,0.7,.625,1.0,2.2,3.2,0.3,0.4,1.7,0.4,3.3,4.5
2012-13,35,NYK,NBA,C,12,1,21.1,2.4,4.2,.580,0.0,0.0,,2.4,4.2,.580,.580,0.9,1.7,.550,1.3,3.2,4.5,0.9,0.8,1.4,0.7,3.5,5.8
