Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2001-02,24,NJN,NBA,PF,20,749,13.7,.477,.030,.362,4.3,13.3,8.7,13.4,1.7,2.7,12.9,24.0,,0.0,0.8,0.8,.053,,-1.7,1.5,-0.3,0.3
2002-03,25,NJN,NBA,PF,20,777,17.4,.498,.033,.347,7.2,20.9,13.8,14.4,2.0,3.2,13.3,25.5,,0.3,1.7,2.1,.128,,0.5,2.8,3.3,1.0
2003-04,26,NJN,NBA,PF,11,409,21.0,.583,.026,.421,7.5,26.0,17.3,6.9,1.7,2.6,15.1,24.5,,0.9,0.9,1.8,.210,,1.1,1.4,2.5,0.5
2004-05,27,DEN,NBA,PF,5,164,12.1,.487,.017,.224,4.7,15.8,10.0,7.2,1.6,2.5,9.9,20.1,,-0.1,0.2,0.1,.034,,-3.4,3.5,0.0,0.1
2005-06,28,DEN,NBA,PF,2,35,10.8,.324,.000,.154,17.1,11.4,14.7,5.1,6.0,4.5,17.8,21.2,,-0.1,0.1,0.0,-0.026,,-5.4,6.6,1.2,0.0
2007-08,30,DEN,NBA,PF,4,118,8.7,.466,.000,.235,11.1,11.2,11.1,6.4,1.7,1.3,19.3,16.3,,-0.1,0.0,-0.1,-0.034,,-5.4,3.8,-1.6,0.0
2008-09,31,DEN,NBA,PF,16,538,12.0,.523,.033,.232,5.3,15.8,10.5,9.9,1.7,2.2,13.5,16.3,,0.3,0.6,0.8,.073,,-1.4,2.6,1.2,0.4
2009-10,32,DEN,NBA,PF,6,205,12.0,.514,.020,.380,8.2,22.1,15.0,5.9,2.2,2.8,15.9,15.0,,0.0,0.1,0.2,.043,,-3.4,4.0,0.6,0.1
2010-11,33,DEN,NBA,PF,5,148,12.9,.509,.000,.360,4.5,24.8,14.7,10.5,0.7,1.1,10.8,20.0,,0.0,0.1,0.2,.053,,-3.3,2.1,-1.2,0.0
2011-12,34,LAC,NBA,PF,11,193,12.9,.538,.000,.190,7.0,15.2,11.1,2.6,1.1,7.8,8.1,12.4,,0.2,0.2,0.4,.102,,-3.2,4.8,1.5,0.2
2012-13,35,NYK,NBA,C,12,253,16.2,.587,.000,.400,7.0,19.3,12.7,7.6,2.0,6.7,12.0,12.7,,0.4,0.6,1.0,.193,,0.4,5.4,5.8,0.5
