Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,24,NJN,NBA,PF,20,20,749,6.2,14.6,.424,0.1,0.4,.222,6.1,14.2,.431,3.7,5.3,.691,1.4,4.1,5.6,2.7,1.2,1.2,2.5,4.1,16.1
2002-03,25,NJN,NBA,PF,20,20,777,6.9,15.2,.453,0.0,0.5,.091,6.9,14.7,.465,3.7,5.3,.693,2.3,6.3,8.7,2.6,1.3,1.4,2.7,4.3,17.5
2003-04,26,NJN,NBA,PF,11,11,409,7.1,13.4,.533,0.0,0.4,.000,7.1,13.0,.547,4.2,5.6,.750,2.2,8.4,10.7,1.1,1.1,1.2,2.8,4.4,18.5
2004-05,27,DEN,NBA,PF,5,5,164,5.9,12.7,.466,0.0,0.2,.000,5.9,12.5,.474,1.8,2.9,.615,1.5,4.6,6.1,1.3,1.1,1.1,1.5,4.8,13.6
2005-06,28,DEN,NBA,PF,2,0,35,4.1,13.4,.308,0.0,0.0,,4.1,13.4,.308,1.0,2.1,.500,6.2,3.1,9.3,1.0,4.1,2.1,3.1,5.1,9.3
2007-08,30,DEN,NBA,PF,4,4,118,4.6,10.4,.441,0.0,0.0,,4.6,10.4,.441,1.5,2.4,.625,4.0,3.7,7.6,1.5,1.2,0.6,2.7,6.1,10.7
2008-09,31,DEN,NBA,PF,16,16,538,5.0,10.1,.497,0.1,0.3,.200,5.0,9.8,.507,1.5,2.3,.657,1.6,4.7,6.3,2.3,1.2,0.9,1.7,4.0,11.6
2009-10,32,DEN,NBA,PF,6,6,205,4.2,8.8,.480,0.0,0.2,.000,4.2,8.6,.490,2.1,3.3,.632,2.5,6.3,8.8,1.4,1.6,1.2,1.9,4.7,10.5
2010-11,33,DEN,NBA,PF,5,5,148,5.8,12.2,.480,0.0,0.0,,5.8,12.2,.480,2.7,4.4,.611,1.5,8.0,9.5,1.9,0.5,0.5,1.7,4.4,14.4
2011-12,34,LAC,NBA,PF,11,0,193,4.1,7.8,.524,0.0,0.0,,4.1,7.8,.524,0.9,1.5,.625,2.1,4.5,6.5,0.6,0.7,3.5,0.7,6.7,9.1
2012-13,35,NYK,NBA,C,12,1,253,4.1,7.1,.580,0.0,0.0,,4.1,7.1,.580,1.6,2.8,.550,2.3,5.4,7.7,1.6,1.3,2.4,1.1,6.0,9.8
