Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2009-10,20,MIL,NBA,PG,82,2671,100%,,,,,+2.4,+1.5,113,57,30,92,,6,,1075,84,16,84
2010-11,21,MIL,NBA,PG,63,2169,99%,1%,,,,-1.7,-1.8,74,46,26,51,,10,,688,75,13,51
2011-12,22,MIL,NBA,PG,66,2331,100%,,,,,-2.4,-10.1,80,43,23,33,,6,,807,86,17,52
2012-13,23,MIL,NBA,PG,80,2897,99%,1%,,,,-5.3,-12.8,115,57,31,50,,17,10,1165,107,28,59
2013-14,24,DET,NBA,PG,80,2728,100%,,,,,-3.8,+0.7,130,65,20,59,1,8,6,1322,110,21,44
2014-15,25,DET,NBA,PG,41,1173,100%,,,,,+0.8,+3.2,51,22,17,9,2,11,2,617,54,15,28
2015-16,26,TOT,NBA,PG,48,868,100%,,,,,+4.3,+4.3,29,24,4,0,0,0,0,395,0,6,7
2015-16,26,DET,NBA,PG,23,416,100%,,,,,+4.3,+4.3,14,6,2,16,1,1,0,168,15,3,6
2015-16,26,ORL,NBA,PG,25,452,100%,,,,,-2.7,-1.2,15,18,2,13,1,1,0,227,12,3,1
2016-17,27,NYK,NBA,PG,51,1258,100%,,,,,-3.8,-2.0,14,70,16,15,5,8,9,581,48,9,10
