Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,511,16095,.389,15.0,.630,.237,.131,.099,.164,.370,.413,.512,.324,.360,.373,.348,.247,.004,28,.563,.131,.395,26,0
4 seasons,,MIL,NBA,,291,10068,.394,14.6,.659,.244,.134,.111,.170,.341,.415,.503,.345,.364,.378,.354,.255,.005,21,.615,.121,.396,11,0
3 seasons,,DET,NBA,,144,4317,.381,15.6,.591,.232,.131,.072,.155,.409,.409,.530,.289,.313,.376,.341,.248,.004,7,.445,.136,.376,13,0
1 season,,NYK,NBA,,51,1258,.375,16.3,.533,.213,.102,.087,.123,.467,.419,.543,.231,.455,.340,.326,.165,.000,0,.483,.174,.484,2,0
1 season,,ORL,NBA,,25,452,.366,17.5,.516,.124,.099,.099,.193,.484,.386,.550,.313,.438,.290,.346,.156,.000,0,.815,.192,.333,0,0
