Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,20,MIL,NBA,PG,82,82,2671,6.1,16.4,.371,2.0,5.2,.374,4.1,11.2,.370,3.0,3.7,.817,0.7,3.1,3.8,6.3,1.4,0.2,2.7,2.6,17.1
2010-11,21,MIL,NBA,PG,63,61,2169,6.0,15.4,.390,1.6,5.0,.323,4.4,10.3,.422,3.3,4.1,.809,0.7,3.2,3.9,5.1,1.6,0.3,2.4,2.2,16.9
2011-12,22,MIL,NBA,PG,66,66,2331,7.2,17.3,.418,2.0,6.0,.332,5.3,11.3,.464,3.0,3.7,.808,0.8,2.7,3.5,5.6,1.6,0.3,2.3,1.8,19.5
2012-13,23,MIL,NBA,PG,80,80,2897,6.2,15.5,.399,2.1,5.7,.375,4.0,9.8,.412,2.9,3.5,.819,0.7,2.3,3.1,6.5,1.6,0.1,2.5,1.9,17.4
2013-14,24,DET,NBA,PG,80,79,2728,5.6,15.0,.373,2.0,6.0,.337,3.5,8.9,.397,3.2,4.2,.751,0.8,2.4,3.2,8.0,1.3,0.1,2.8,2.1,16.4
2014-15,25,DET,NBA,PG,41,41,1173,6.7,16.7,.401,2.3,6.5,.360,4.4,10.2,.428,3.7,4.4,.839,0.6,2.5,3.2,8.3,1.4,0.1,2.8,2.0,19.4
2015-16,26,TOT,NBA,PG,48,7,868,4.6,12.6,.368,2.1,6.4,.329,2.5,6.2,.409,2.4,3.2,.731,0.7,3.3,4.0,7.1,1.2,0.3,2.4,2.4,13.8
2015-16,26,DET,NBA,PG,23,1,416,4.6,12.4,.371,2.1,6.7,.312,2.5,5.7,.439,2.3,3.3,.711,0.4,3.5,4.0,6.1,1.0,0.2,1.9,2.1,13.6
2015-16,26,ORL,NBA,PG,25,6,452,4.7,12.8,.366,2.2,6.2,.346,2.5,6.6,.386,2.4,3.2,.750,0.9,3.1,4.0,8.0,1.4,0.4,2.8,2.6,13.9
2016-17,27,NYK,NBA,PG,51,9,1258,4.1,10.9,.375,1.7,5.1,.326,2.4,5.8,.419,2.6,3.5,.760,0.5,3.3,3.8,7.1,1.4,0.1,2.9,2.0,12.5
