Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2005-06,24,MIA,NBA,C,8,45,-2.8,.366,.000,.250,5.5,20.1,13.1,0.0,0.0,0.0,22.0,23.4,,-0.2,0.0,-0.2,-0.167,,-13.9,-6.4,-20.4,-0.2
2006-07,25,MIA,NBA,C,28,203,6.6,.357,.012,.217,11.3,12.5,11.9,4.0,1.6,1.6,10.8,23.8,,-0.5,0.2,-0.3,-0.062,,-8.1,-2.3,-10.4,-0.4
2007-08,26,MIA,NBA,C,46,889,9.4,.446,.040,.266,8.9,17.9,13.3,5.8,1.1,0.7,11.6,22.0,,-1.0,0.6,-0.4,-0.019,,-5.5,-2.2,-7.7,-1.3
2009-10,28,NYK,NBA,C,7,232,14.7,.508,.000,.426,14.9,22.9,18.9,5.2,0.9,1.3,12.0,17.9,,0.3,0.2,0.4,.091,,-2.5,-1.4,-3.8,-0.1
2010-11,29,TOT,NBA,C,21,305,6.2,.361,.000,.242,12.1,17.2,14.6,5.8,1.4,1.5,12.7,18.9,,-0.6,0.3,-0.2,-0.039,,-6.3,-0.3,-6.6,-0.3
2010-11,29,PHO,NBA,C,12,183,1.5,.301,.000,.392,10.1,15.2,12.6,3.0,1.7,1.6,15.5,17.5,,-0.5,0.1,-0.4,-0.106,,-8.3,-0.2,-8.5,-0.3
2010-11,29,MIL,NBA,C,7,85,17.3,.475,.000,.054,16.0,14.1,15.1,9.2,1.3,1.9,5.0,22.0,,0.1,0.1,0.2,.130,,-0.7,-0.1,-0.9,0.0
2010-11,29,POR,NBA,C,2,37,3.8,.295,.000,.182,12.7,34.6,23.1,12.2,0.0,0.0,20.2,18.8,,-0.1,0.0,-0.1,-0.093,,-9.2,-0.9,-10.1,-0.1
2011-12,30,GSW,NBA,C,2,9,4.7,.500,.000,.000,12.6,0.0,6.3,0.0,0.0,0.0,0.0,20.5,,0.0,0.0,0.0,.054,,-2.0,-8.3,-10.3,0.0
2012-13,31,TOT,NBA,C,12,159,8.9,.361,.000,.137,15.4,28.1,21.6,5.0,1.6,3.0,16.9,18.8,,-0.3,0.3,0.0,-0.003,,-7.6,1.0,-6.6,-0.2
2012-13,31,WAS,NBA,C,11,122,6.9,.357,.000,.135,14.4,24.7,19.5,3.9,2.1,3.2,20.3,18.4,,-0.3,0.3,-0.1,-0.025,,-8.4,1.6,-6.8,-0.1
2012-13,31,NYK,NBA,C,1,37,15.4,.370,.000,.143,18.4,39.3,28.5,8.7,0.0,2.3,6.3,20.1,,0.0,0.1,0.1,.069,,-5.0,-0.9,-5.9,0.0
2014-15,33,PHO,NBA,C,16,143,5.0,.361,.103,.308,10.6,10.8,10.7,4.9,1.4,1.1,10.1,15.1,,-0.1,0.1,0.0,-0.011,,-5.0,-0.9,-5.9,-0.1
