Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2005-06,24,MIA,NBA,C,8,0,45,5.8,18.6,.313,0.0,0.0,,5.8,18.6,.313,3.5,4.7,.750,2.3,9.3,11.6,0.0,0.0,0.0,5.8,11.6,15.1,,65,107
2006-07,25,MIA,NBA,C,28,0,203,6.3,21.8,.289,0.0,0.3,.000,6.3,21.6,.293,4.5,4.7,.944,5.0,5.8,10.8,1.3,1.6,1.1,2.9,5.5,17.1,,81,106
2007-08,26,MIA,NBA,C,46,15,889,7.9,19.6,.404,0.1,0.8,.077,7.8,18.8,.417,3.6,5.2,.701,4.0,7.8,11.8,1.7,1.1,0.5,2.9,6.8,19.5,,91,110
2009-10,28,NYK,NBA,C,7,6,232,6.6,15.0,.441,0.0,0.0,,6.6,15.0,.441,4.8,6.4,.759,6.8,10.1,17.0,1.8,0.9,0.9,2.4,5.3,18.1,,110,110
2010-11,29,TOT,NBA,C,21,7,305,5.5,16.9,.323,0.0,0.0,,5.5,16.9,.323,2.6,4.1,.625,5.5,7.5,13.0,1.9,1.4,1.0,2.7,7.8,13.5,,83,107
2010-11,29,PHO,NBA,C,12,6,183,3.3,14.2,.235,0.0,0.0,,3.3,14.2,.235,3.3,5.6,.600,4.4,6.7,11.1,1.1,1.7,1.1,3.1,8.9,10.0,,71,109
2010-11,29,MIL,NBA,C,7,0,85,10.7,23.3,.459,0.0,0.0,,10.7,23.3,.459,1.3,1.3,1.000,7.5,6.3,13.8,2.5,1.3,1.3,1.3,6.3,22.6,,108,103
2010-11,29,POR,NBA,C,2,1,37,4.4,16.2,.273,0.0,0.0,,4.4,16.2,.273,1.5,3.0,.500,5.9,14.8,20.7,4.4,0.0,0.0,4.4,5.9,10.3,,73,106
2011-12,30,GSW,NBA,C,2,0,9,11.6,23.1,.500,0.0,0.0,,11.6,23.1,.500,0.0,0.0,,5.8,0.0,5.8,0.0,0.0,0.0,0.0,28.9,23.1,,110,117
2012-13,31,TOT,NBA,C,12,2,159,5.9,16.8,.353,0.0,0.0,,5.9,16.8,.353,1.0,2.3,.429,7.2,12.9,20.1,1.6,1.6,2.0,3.6,7.9,12.9,,81,99
2012-13,31,WAS,NBA,C,11,1,122,5.5,15.8,.351,0.0,0.0,,5.5,15.8,.351,0.9,2.1,.400,6.8,11.5,18.4,1.3,2.1,2.1,4.3,9.8,12.0,,76,97
2012-13,31,NYK,NBA,C,1,1,37,7.2,20.2,.357,0.0,0.0,,7.2,20.2,.357,1.4,2.9,.500,8.7,17.3,26.0,2.9,0.0,1.4,1.4,1.4,15.9,,98,103
2014-15,33,PHO,NBA,C,16,1,143,4.2,13.6,.308,0.7,1.4,.500,3.5,12.2,.286,2.1,4.2,.500,4.9,4.9,9.8,1.7,1.4,0.7,1.7,9.1,11.2,,87,108
