Player,Sim,1,2,3,4,5
Pape Sow,,0.6,0.2,0.1,,
Anthony Frederick,78.1,0.5,0.2,0.0,,
Ken Durrett,75.4,0.5,0.1,0.0,0.0,
Gene James,69.4,0.5,0.3,0.1,,
Anthony Cook,64.3,0.5,0.4,0.1,0.1,
David Vaughn,64.3,0.4,0.2,0.1,-0.1,
Josh Davis,64.0,0.5,0.3,0.0,0.0,
Daniel Orton,62.9,0.5,0.3,0.3,,
Donny Marshall,61.6,0.6,0.2,0.2,-0.1,-0.1
Jamie Watson,60.8,0.8,0.3,0.1,0.0,
Scott Roth,59.2,0.7,0.3,0.1,,
