Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,14,6,27.4,4.9,12.5,.389,1.2,3.4,.362,3.6,9.1,.398,.437,4.0,4.3,.933,0.4,1.4,1.8,3.4,0.6,0.0,1.9,0.9,14.9
2 seasons,,ORL,NBA,,8,0,20.3,3.0,8.6,.348,0.0,1.0,.000,3.0,7.6,.393,.348,2.5,2.8,.909,0.6,1.0,1.6,1.9,0.1,0.0,1.4,0.9,8.5
1 season,,MIN,NBA,,6,6,36.8,7.3,17.7,.415,2.8,6.5,.436,4.5,11.2,.403,.495,6.0,6.3,.947,0.2,1.8,2.0,5.5,1.3,0.0,2.7,0.8,23.5
