Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1997-98,21,UTA,NBA,PG,8,0,23,14.0,32.8,.429,0.0,7.0,.000,14.0,25.7,.545,0.0,0.0,,2.3,2.3,4.7,9.4,4.7,0.0,2.3,2.3,28.1,,99,104
1998-99,22,LAC,NBA,PG,25,6,524,6.1,15.4,.400,1.5,4.8,.319,4.6,10.5,.437,3.5,3.9,.895,1.5,4.1,5.6,9.4,1.1,0.2,3.9,2.9,17.3,,105,114
1999-00,23,LAC,NBA,PG,62,38,1592,6.5,17.4,.377,1.9,6.2,.311,4.6,11.2,.414,2.5,3.0,.811,0.9,3.9,4.8,7.8,1.4,0.0,3.5,2.1,17.5,,96,113
2000-01,24,ORL,NBA,PG,75,7,1008,6.4,19.0,.336,1.1,5.6,.202,5.3,13.4,.392,4.3,5.3,.817,1.9,3.4,5.4,8.3,1.9,0.2,4.7,4.2,18.2,,90,105
2001-02,25,ORL,NBA,PG,81,4,1854,9.8,22.6,.434,1.8,5.2,.353,8.0,17.4,.459,4.9,5.6,.876,0.8,3.2,4.0,7.1,1.6,0.2,4.5,3.3,26.4,,101,109
2002-03,26,MIN,NBA,PG,79,74,2600,8.2,19.2,.428,1.9,5.3,.365,6.3,13.9,.452,4.2,4.6,.900,0.8,2.8,3.7,9.1,1.2,0.1,3.7,3.2,22.6,,106,108
2003-04,27,MIN,NBA,PG,29,1,503,8.6,22.2,.386,3.3,8.3,.403,5.3,13.9,.377,2.9,3.5,.818,0.4,3.3,3.8,7.5,0.8,0.0,3.6,3.4,23.4,,98,106
2004-05,28,MIN,NBA,PG,79,32,1729,8.3,20.7,.401,2.8,8.0,.345,5.5,12.7,.436,2.2,2.8,.778,0.6,2.7,3.3,8.8,0.8,0.2,3.5,3.8,21.5,,101,112
2005-06,29,MIN,NBA,PG,36,0,800,8.6,22.5,.381,2.7,6.8,.396,5.9,15.7,.375,3.2,3.5,.923,0.5,2.4,3.0,7.2,0.8,0.3,2.7,3.7,23.1,,100,110
2006-07,30,MIN,NBA,PG,34,6,554,7.0,18.6,.379,2.7,7.6,.350,4.4,11.0,.400,2.5,3.0,.813,0.8,3.8,4.6,7.0,1.3,0.2,3.8,2.2,19.2,,95,111
2007-08,31,GSW,NBA,PG,9,0,93,4.7,16.2,.290,2.1,6.3,.333,2.6,9.9,.263,3.1,3.1,1.000,0.0,3.7,3.7,4.7,1.6,0.0,3.7,2.1,14.6,,83,113
