Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2013-14,23,WAS,NBA,SG,11,1,109,5.2,17.5,.297,2.4,8.0,.294,2.8,9.4,.300,2.4,3.3,.714,1.9,7.6,9.4,3.3,2.8,0.5,4.3,3.3,15.1,,78,102
2014-15,24,WAS,NBA,SG,5,0,43,3.6,17.9,.200,1.2,8.3,.143,2.4,9.5,.250,4.8,7.1,.667,2.4,2.4,4.8,2.4,0.0,0.0,2.4,13.1,13.1,,72,110
