Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2009-10,19,GATECH,35,643,69,157,28,60,24,43,44,107,58,37,17,43,69,190,.439,.467,.558,18.4,5.4,3.1,1.7
2010-11,20,GATECH,31,885,145,347,42,139,65,102,58,173,79,46,12,71,75,397,.418,.302,.637,28.5,12.8,5.6,2.5
2011-12,21,GATECH,21,628,102,223,30,90,40,66,41,141,48,28,18,48,50,274,.457,.333,.606,29.9,13.0,6.7,2.3
