Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,135,2542,.471,9.1,.973,.355,.208,.172,.237,.027,.479,.595,.416,.408,.414,.174,.682,.033,27,1.000,.217,.000,0,0
2 seasons,,PHI,NBA,,99,2106,.479,9.4,.969,.345,.209,.170,.245,.031,.489,.607,.412,.435,.425,.174,.671,.033,23,1.000,.217,.000,0,0
1 season,,CLE,NBA,,20,168,.400,8.0,1.000,.378,.222,.178,.222,.000,.400,.529,.500,.125,.300,,.611,.022,1,,,,0,0
1 season,,BRK,NBA,,14,263,.429,7.8,1.000,.416,.195,.195,.182,.000,.429,.531,.400,.333,.357,,.879,.039,3,,,,0,0
1 season,,NOH,NBA,,2,5,.667,1.3,1.000,1.000,.000,.000,.000,.000,.667,.667,,,,,.000,.000,0,,,,0,0
