Player,Sim,1,2,3,4
Richie Frahm,,1.5,1.0,0.5,-0.2
Slick Leonard,85.2,1.5,1.3,0.4,-0.1
Patty Mills,83.9,1.5,0.9,0.7,0.0
Norris Cole,81.4,1.4,1.2,0.6,0.0
Howard Komives,78.7,1.5,1.0,0.7,0.3
John Jenkins,77.4,1.7,0.9,0.2,-0.1
Antoine Wright,75.9,1.4,1.2,0.8,-0.5
Chris Douglas-Roberts,75.9,1.6,0.7,0.6,0.1
Ernie DiGregorio,75.0,1.3,1.2,0.6,0.1
Sergio Rodriguez,75.0,1.7,1.2,0.9,-0.2
Michael Carter-Williams,74.3,1.3,1.2,0.8,
