Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,140,1473,,53%,44%,2%,,+0.3,+3.8,20,9,6,39,0,1,0,187,16,3,23
1 season,,SEA,NBA,,54,469,,15%,79%,6%,,+8.0,+9.9,3,4,0,22,0,0,0,57,8,2,8
1 season,,POR,NBA,,43,499,,85%,14%,,,-4.5,+0.2,8,4,2,15,0,1,0,65,7,0,10
1 season,,MIN,NBA,,25,225,,65%,35%,,,+3.2,+5.7,2,1,1,11,0,1,0,36,0,0,1
1 season,,LAC,NBA,,10,163,,49%,47%,4%,,-0.9,+7.7,4,0,2,2,0,0,0,16,1,0,3
1 season,,HOU,NBA,,8,117,,56%,44%,,,-14.6,-13.5,3,0,1,5,0,0,0,13,3,1,1
