Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,23,SEA,NBA,C,70,1143,,,,76%,24%,-4.8,-6.6,20,21,34,63,,14,,127,49,20,36
2001-02,24,LAL,NBA,C,21,104,,,,28%,72%,-15.6,-23.7,2,4,2,8,,1,,14,3,0,3
2002-03,25,TOR,NBA,C,67,1367,,,1%,12%,87%,-12.9,-9.5,22,30,44,85,,19,,96,57,14,58
2003-04,26,CLE,NBA,C,2,12,,,,100%,,-34.2,-31.3,0,0,1,3,,0,,0,0,0,0
2004-05,27,ATL,NBA,C,10,88,,,,22%,78%,+0.7,+11.6,0,2,4,13,,2,,0,3,1,1
2007-08,30,DEN,NBA,C,6,33,,,,,100%,-24.6,-28.3,0,1,3,5,,1,,0,1,0,0
