Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,88,835,72%,28%,,,,-2.8,-3.7,38,22,14,24,0,1,4,278,7,3,34
2 seasons,,CHI,NBA,,67,634,81%,19%,,,,+2.7,+1.6,27,14,11,30,0,6,6,203,16,2,26
1 season,,BRK,NBA,,21,201,43%,57%,,,,-19.3,-19.6,11,8,3,14,0,1,0,75,9,1,8
