Season,Team,Lg,Salary
2012-13,Golden State Warriors,NBA,"$2,798,040"
2013-14,Golden State Warriors,NBA,"$2,923,920"
2014-15,Golden State Warriors,NBA,"$3,049,920"
2015-16,Golden State Warriors,NBA,"$3,873,398"
