Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,64,56,2041,4.6,11.0,.419,1.3,3.7,.355,3.3,7.3,.451,1.6,2.1,.756,1.7,4.1,5.8,1.5,0.7,0.4,1.1,2.4,12.1
4 seasons,,GSW,NBA,,64,56,2041,4.6,11.0,.419,1.3,3.7,.355,3.3,7.3,.451,1.6,2.1,.756,1.7,4.1,5.8,1.5,0.7,0.4,1.1,2.4,12.1
