Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2009-10,19,MICHIGAN,32,777,52,128,7,39,29,46,14,58,84,20,5,51,61,140,.406,.179,.630,24.3,4.4,1.8,2.6
2010-11,20,MICHIGAN,35,1219,201,411,16,64,108,151,31,139,235,36,1,103,74,526,.489,.250,.715,34.8,15.0,4.0,6.7
