Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,27,HOU,NBA,PG,82,1654,99%,1%,,,,+3.5,+1.7,55,21,31,20,,8,,657,71,13,18
2001-02,28,HOU,NBA,PG,82,2249,100%,,,,,-5.1,+1.1,75,45,36,50,,15,,936,55,9,29
2002-03,29,HOU,NBA,PG,82,1375,100%,,,,,-0.8,-3.6,54,18,14,37,,6,,446,39,4,22
2003-04,30,TOT,NBA,PG,66,847,98%,2%,,,,-1.2,-1.5,32,22,10,0,,0,,269,0,4,12
2003-04,30,HOU,NBA,PG,30,401,97%,3%,,,,-2.2,-4.6,14,12,4,8,,2,,113,11,2,6
2003-04,30,NYK,NBA,PG,36,446,100%,,,,,-0.2,+1.5,18,10,6,15,,2,,156,16,2,6
2004-05,31,TOT,NBA,PG,38,360,100%,,,,,-4.2,-5.4,15,6,6,0,,0,,83,0,2,15
2004-05,31,NYK,NBA,PG,32,321,100%,,,,,-3.2,-0.3,14,6,5,17,,2,,72,10,2,13
2004-05,31,HOU,NBA,PG,6,39,100%,,,,,-13.0,-18.0,1,0,1,0,,0,,11,1,0,2
2005-06,32,TOT,NBA,PG,45,424,89%,11%,,,,-7.5,-5.4,15,10,8,0,,0,,112,0,3,10
2005-06,32,HOU,NBA,PG,29,241,94%,6%,,,,+5.6,+7.6,7,6,3,11,,1,,65,7,1,8
2005-06,32,NOK,NBA,PG,16,183,82%,18%,,,,-24.1,-22.0,8,4,5,9,,1,,47,11,2,2
