Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,395,6909,.403,13.8,.806,.254,.123,.099,.329,.194,.434,.479,.404,.417,.416,.273,.356,.000,0,.875,.241,.353,13,0
6 seasons,,HOU,NBA,,311,5959,.405,13.6,.808,.259,.123,.101,.326,.192,.437,.479,.429,.436,.408,.270,.334,.000,0,.888,.247,.342,9,0
2 seasons,,NYK,NBA,,68,767,.381,14.7,.789,.238,.121,.099,.332,.211,.415,.434,.296,.273,.486,.255,.562,.000,0,.917,.234,.455,4,0
1 season,,NOK,NBA,,16,183,.426,15.0,.809,.191,.149,.043,.426,.191,.421,.778,.143,.500,.350,.444,.188,.000,0,.500,.111,.000,0,0
