Player,Sim,1,2,3,4,5,6,7,8,9
Al Thornton,,2.2,1.6,1.3,1.1,,,,,
Bob Brannum,89.4,2.0,1.6,1.1,0.8,0.0,,,,
Quincy Acy,88.6,2.5,1.7,1.5,1.1,,,,,
Jeff Ayres,83.4,2.4,1.3,1.2,1.0,0.3,0.2,,,
James Hardy,83.3,2.5,1.8,1.3,0.7,,,,,
Jerry Chambers,82.9,1.5,1.4,1.3,1.1,0.0,0.0,,,
Brady Walker,81.8,2.8,1.9,1.2,1.0,,,,,
Rory White,81.8,2.6,1.5,1.0,1.0,0.4,,,,
Simmie Hill,81.3,3.1,1.6,1.2,1.0,,,,,
Michael Ruffin,80.6,1.9,1.7,1.2,1.0,0.6,0.2,0.1,0.0,0.0
Chuck Terry,80.5,2.3,2.1,1.2,0.7,0.1,,,,
