Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Career,,,NBA,,296,167,8274,8.6,19.0,.452,0.5,1.7,.293,8.1,17.3,.467,4.5,6.0,.747,2.5,5.3,7.7,2.2,1.2,1.0,2.7,4.8,22.1,,101,112
3 seasons,,LAC,NBA,,201,128,6217,8.9,19.9,.446,0.6,1.9,.305,8.3,18.1,.461,4.6,6.2,.747,2.6,5.1,7.7,2.2,1.1,1.1,2.7,4.7,23.0,,100,112
2 seasons,,WAS,NBA,,73,39,1743,7.5,16.1,.468,0.3,1.2,.238,7.2,14.8,.487,3.9,5.3,.732,2.3,5.4,7.6,2.4,1.4,0.7,2.4,4.9,19.2,,105,111
1 season,,GSW,NBA,,22,0,314,8.2,16.8,.490,0.0,0.2,.000,8.2,16.6,.495,4.7,5.6,.829,1.6,7.6,9.2,1.8,1.1,0.5,3.2,6.4,21.1,,102,112
