Player,Sim,1,2,3,4,5,6
Seth Curry,,1.4,0.0,0.0,,,
Orlando Johnson,81.5,1.5,0.1,-0.2,,,
Greg Grant,73.6,1.4,0.2,0.0,0.0,0.0,-0.1
Reggie Bullock,66.6,1.2,0.2,0.1,,,
Bernard Robinson,66.2,1.7,0.3,0.1,,,
Bobby Wilson,64.7,1.6,0.2,0.0,-0.1,,
Kyle Weaver,64.5,1.2,0.3,0.0,,,
Charles Smith,62.6,1.1,0.0,-0.2,,,
John Kuester,62.5,1.9,0.1,0.0,,,
Ray Corley,61.4,1.2,0.0,-0.4,,,
Tony Dumas,61.2,1.6,0.0,0.0,-0.3,,
