Player,Sim,1,2,3
Seth Curry,,1.4,0.0,0.0
Greg Grant,94.0,1.4,0.0,-0.1
Mike Evans,84.0,1.6,0.1,-0.1
Orlando Johnson,81.5,1.5,0.1,-0.2
Keyon Dooling,78.5,1.4,0.3,0.0
Willie Jones,75.6,1.3,-0.1,-0.1
Doug Christie,75.4,1.4,0.1,-0.3
Kent Bazemore,72.4,1.6,0.2,0.1
Elston Turner,72.4,1.4,0.3,0.1
Nick Jones,71.3,1.3,0.2,-0.2
Scott Skiles,68.7,1.3,0.3,-0.2
