Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,970,564,30222,6.4,15.7,.409,1.2,3.8,.309,5.2,11.9,.441,5.5,6.7,.822,1.1,2.6,3.7,3.9,1.0,0.5,3.1,2.2,19.5
5 seasons,,DET,NBA,,337,262,12033,7.2,17.6,.408,1.2,4.0,.300,6.0,13.6,.439,6.8,8.2,.825,1.2,2.5,3.7,4.4,1.1,0.6,3.5,2.1,22.3
5 seasons,,DAL,NBA,,246,40,6331,5.8,14.2,.409,1.1,3.5,.314,4.7,10.7,.440,4.4,5.1,.865,0.8,2.8,3.6,3.6,1.0,0.2,2.5,2.1,17.1
3 seasons,,PHI,NBA,,175,174,6615,6.1,14.6,.415,1.1,3.7,.310,4.9,10.9,.451,5.3,7.0,.761,1.5,2.2,3.7,3.3,1.1,0.9,3.5,2.5,18.6
2 seasons,,WAS,NBA,,96,87,3521,6.3,15.6,.407,1.0,3.2,.303,5.4,12.4,.433,5.5,6.3,.866,0.8,2.8,3.6,4.3,0.9,0.3,2.9,1.8,19.1
1 season,,MIL,NBA,,42,0,855,5.4,13.3,.408,1.9,5.5,.346,3.5,7.8,.452,2.3,2.9,.797,0.8,3.4,4.2,2.9,0.9,0.4,2.8,2.4,15.1
1 season,,BRK,NBA,,37,0,544,4.4,11.4,.384,2.0,5.9,.337,2.4,5.5,.434,1.3,1.5,.870,0.3,1.9,2.2,2.3,0.5,0.3,1.6,2.1,12.0
1 season,,ATL,NBA,,30,0,273,4.9,13.2,.370,1.7,5.0,.342,3.2,8.2,.387,2.8,3.0,.913,0.8,2.2,3.0,1.8,1.3,0.4,1.7,1.6,14.2
1 season,,MIA,NBA,,7,1,50,2.2,8.6,.250,0.7,2.9,.250,1.4,5.8,.250,3.6,5.0,.714,0.7,4.3,5.0,2.2,0.0,1.4,1.4,2.2,8.6
