Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1995-96,21,PHI,NBA,SG,72,2701,14.8,.525,.268,.475,3.7,7.7,5.7,19.0,1.5,2.1,16.0,26.0,,0.8,0.4,1.2,.021,,0.1,-1.6,-1.4,0.4
1996-97,22,PHI,NBA,SG,81,3166,14.1,.524,.261,.510,5.2,6.4,5.8,13.5,1.5,1.4,16.5,25.6,,1.9,0.2,2.1,.032,,0.2,-2.2,-2.0,0.0
1997-98,23,TOT,NBA,SG-SF,79,2545,16.2,.532,.200,.462,4.8,7.5,6.2,17.2,1.9,1.7,16.0,25.3,,2.4,2.3,4.7,.089,,0.9,-0.5,0.4,1.5
1997-98,23,PHI,NBA,SF,22,748,14.9,.539,.163,.357,4.3,7.4,5.8,16.4,2.2,2.1,18.4,24.1,,0.3,0.6,0.9,.056,,-0.2,-0.3,-0.5,0.3
1997-98,23,DET,NBA,SG,57,1797,16.8,.530,.215,.504,5.1,7.5,6.3,17.5,1.8,1.6,15.1,25.8,,2.2,1.7,3.8,.103,,1.3,-0.6,0.7,1.2
1998-99,24,DET,NBA,SG,42,1188,15.2,.509,.258,.506,2.7,8.4,5.5,18.5,1.6,1.3,16.9,28.7,,0.9,1.0,1.9,.076,,-0.1,-1.8,-1.9,0.0
1999-00,25,DET,NBA,SG,82,3148,18.9,.545,.199,.524,4.3,7.2,5.8,20.3,1.6,0.8,14.9,29.2,,5.7,1.6,7.3,.111,,2.5,-1.9,0.6,2.0
2000-01,26,DET,NBA,SG,80,3215,21.8,.521,.245,.420,3.2,7.3,5.2,25.8,1.5,1.2,12.5,35.2,,6.6,2.6,9.2,.137,,5.3,-1.6,3.7,4.6
2001-02,27,DET,NBA,SF,76,2685,19.0,.518,.227,.437,3.4,10.4,6.9,28.4,1.5,1.0,14.5,32.3,,3.2,2.6,5.8,.104,,2.0,-1.3,0.7,1.9
2002-03,28,WAS,NBA,SG,70,2747,18.7,.528,.204,.431,2.6,8.5,5.6,21.7,1.3,0.8,11.9,27.9,,5.1,1.4,6.5,.114,,2.8,-2.1,0.7,1.9
2003-04,29,WAS,NBA,SF,26,774,13.2,.494,.202,.321,2.3,11.6,6.8,25.1,1.6,0.3,19.4,26.0,,-0.2,0.4,0.2,.013,,-1.3,-2.2,-3.5,-0.3
2004-05,30,DAL,NBA,SG,56,1617,15.9,.525,.181,.450,2.7,9.8,6.3,13.0,1.7,0.5,11.8,24.9,,1.9,1.5,3.5,.103,,0.2,-1.2,-1.0,0.4
2005-06,31,DAL,NBA,SG,55,1525,14.5,.511,.216,.367,2.6,9.4,6.0,18.0,1.3,0.5,14.7,25.2,,1.2,1.2,2.4,.076,,0.0,-1.8,-1.8,0.1
2006-07,32,DAL,NBA,SF,67,1615,16.8,.537,.248,.329,3.0,7.7,5.4,19.7,1.7,0.5,13.5,25.0,,2.3,1.8,4.1,.122,,1.2,-1.1,0.1,0.9
2007-08,33,DAL,NBA,SG,58,1412,13.3,.523,.350,.281,2.8,7.9,5.4,16.7,1.1,0.5,12.7,22.4,,1.2,1.1,2.3,.077,,0.4,-1.7,-1.3,0.2
2008-09,34,DAL,NBA,SG,10,162,3.4,.333,.317,.117,3.6,8.4,6.0,10.7,1.3,0.5,12.5,20.4,,-0.5,0.1,-0.4,-0.110,,-6.5,-1.9,-8.3,-0.3
2009-10,35,MIL,NBA,SG,42,855,11.1,.517,.411,.218,2.4,11.3,6.6,13.4,1.3,0.8,16.0,21.9,,-0.3,1.1,0.9,.048,,-1.8,-0.4,-2.2,0.0
2010-11,36,MIA,NBA,SG,7,50,6.0,.398,.333,.583,2.5,13.4,8.3,8.5,0.0,3.1,11.7,16.0,,-0.1,0.1,0.0,.005,,-5.9,-0.7,-6.6,-0.1
2011-12,37,ATL,NBA,SF,30,273,11.5,.490,.380,.230,2.6,7.2,4.9,8.3,1.9,0.8,10.6,21.2,,0.0,0.3,0.3,.060,,-2.3,-2.0,-4.2,-0.2
2012-13,38,BRK,NBA,SF,37,544,8.5,.500,.517,.134,1.1,6.1,3.6,10.4,0.7,0.6,11.6,17.5,,0.2,0.2,0.4,.037,,-1.4,-2.7,-4.1,-0.3
